"Institucion_normalizada","Nro_Institucion","Tipo","Propiedad","Short_name","Fecha_procesada","año","Short_name_año","ROA","ROE","Apalancamiento_Global","Deterioros_Vencidos","Cobertura_Morosidad","Tasa_Morosidad","Credito_Activo","Deterioro_Credito","Ratio_Eficiencia","Intereses_C_Vigente","Comisiones_C_Vigente","Comisiones_perd_C_Vigente","Incobrables_C_Vigente","Gastos_C_Vigente","GPersonal_C_Vigente","Ctos_Ints_C_Vigente","Resultados_C_Vigente","Incob_C_Bruta","Incob_C_Ints","Ingr_C_Bruta","incr_Cartera","incr_Mora","incr_G_Personal","incr_Ingresos","incr_Incob","Ratio_Eficiencia_ctrol","Activos_promedio","Activos_promedio.1","ROA_1","ROE_1","SOM.cell","Superclass"
"Banque Heritage (Uruguay) S.A.",162,"Banco","Privado","Heritage",2020-12-31,2020,"Heritage_2020",0.0045388777376433,0.0614833483619345,15.0890441616295,1.71067533471611,13.3055953198493,0.0217017146872911,0.296363773360127,0.0327416016358103,0.903860888651749,0.0769799662787926,0.0406806511740786,0.0042782248335771,0.0096398605192621,0.0405328187827118,0.065679034266584,0.0165321186128482,0.0113070235981845,0.0094553576702754,0.125225574720963,0.0755066023162166,0.147222404189844,-0.343937226165317,0.135156174059757,0.0240987442033426,-0.279522375316325,0.910727697096747,396.006613564481,396.006613564481,0.0038705461674635,0.0622733882179466,4,1
"Banque Heritage (Uruguay) S.A.",162,"Banco","Privado","Heritage",2021-12-31,2021,"Heritage_2021",0.0007174566138103,0.0126716408113076,13.9577079933208,3.62535098210108,58.9779444214447,0.0075988424764168,0.298685550246866,0.0246085733169746,0.985904802180629,0.0680212624855149,0.0387269621173364,0.0039421512861019,0.0135328390335123,0.036400050847667,0.0531894817703419,0.0204284629712871,0.0019675037381801,0.013440979259602,0.198950130283074,0.0675595398730212,0.142711366845877,-0.599773523578738,-0.0745871023482016,0.0097259532162019,0.604185969121656,0.992164214001944,498.148807520166,498.148807520166,0.0006719158320893,0.012974671206529,4,1
"Banque Heritage (Uruguay) S.A.",162,"Banco","Privado","Heritage",2022-12-31,2022,"Heritage_2022",-0.0007323904717066,-0.0138460791730714,13.6848487196874,9.8353981234052,100,0.0026230287667205,0.325173706087853,0.0241301769091209,1.02198138123901,0.0976508802180704,0.0360612307975227,0.0037896381218026,0.0074787166715898,0.0381732288849637,0.0592962981983171,0.0357936484474176,-0.0019929078817616,0.007460368379627,0.0765862699331398,0.0974113034378091,0.112068746594598,-0.599804111916349,0.239748119747062,0.596478630356117,-0.38543220276873,1.03008223912168,549.68684936263,549.68684936263,-0.0007094496030873,-0.0131540001386176,4,1
"Banque Heritage (Uruguay) S.A.",162,"Banco","Privado","Heritage",2023-12-31,2023,"Heritage_2023",0.0152518557124959,0.250498537872929,11.4194987934614,65.2269140338687,100,0.0004178868297615,0.308995832523585,0.0266030587178465,0.703227751442908,0.172194591317354,0.0372711451887358,0.003476263241223,0.0016848567956976,0.0445311509158248,0.0702267058970825,0.0707162128545539,0.0453022441289165,0.0016841696222706,0.0097846092772591,0.172124361284915,-0.0201322232744924,-0.837439879741214,0.160492109372239,0.727869026694852,-0.779248639171921,0.710257640968682,587.943118954349,587.943118954349,0.0147384296131412,0.218768970878861,5,1
"COOPERATIVA ACAC",818,"Cooperativa","Privado","ACAC",2013-12-31,2013,"ACAC_2013",-0.0292417698540329,-0.0542912731638358,0.912986898854833,0.970861748295102,21.0948905109489,0.12902607718609,0.830834633481812,0.125266482872546,1.31447217441193,0.0934154066967251,0.0269030903526064,0.0015399434855691,0.0424456267527269,0.0434217074363678,0.0348740599616829,0.0143891806689036,-0.0195451079562322,0.0369690340391176,0.45437501428996,0.0813623832219034,NA,NA,NA,NA,NA,2.34197504302926,14.6310138081961,14.6310138081961,-0.0161689586384927,-0.0309310060435623,1,1
"COOPERATIVA ACAC",818,"Cooperativa","Privado","ACAC",2014-12-31,2014,"ACAC_2014",-0.0027615047089164,-0.0052510338881926,0.888463305231301,1.00292115330555,30.6738723758055,0.148499253120468,0.838664155519427,0.148933042204592,1.02272160366448,0.0925284881762877,0.0371849035046958,0.0020015261903645,0.0174701902622233,0.0566139889415145,0.0395210831688486,0.0123672576746486,-0.0035405058596331,0.0148758800564107,0.188808772374392,0.0787880767897429,-0.119217539846961,0.0368968436661147,-0.0018518950871373,-0.127579996362536,-0.637478856228358,2.03766525318034,24.7188457934738,24.7188457934738,-0.0029708088076164,-0.0056102734543882,1,1
"COOPERATIVA ACAC",818,"Cooperativa","Privado","ACAC",2015-12-31,2015,"ACAC_2015",0.0076199219730279,0.0151974479806985,1.10747900812087,0.987188497298294,27.5876280279629,0.13013219068923,0.809533823068621,0.128465001776636,0.881037158769287,0.102715643388246,0.0290885462448767,0.0025698300913142,0.0157430100966228,0.0437681189395271,0.0393937200315756,0.0162635256483176,0.0092227772090025,0.0136943377047066,0.153267891601644,0.0893490316960798,0.0073623974013474,-0.135872192497502,0.0041160077526691,0.118270478785603,-0.0922298981746,1.89407468273532,23.5074536162732,23.5074536162732,0.0074518678411029,0.0157046550464154,1,1
"COOPERATIVA ACAC",818,"Cooperativa","Privado","ACAC",2016-12-31,2016,"ACAC_2016",0.0029436936064511,0.0052893336266482,0.502218331575911,0.981623503522572,20.9124209521536,0.225703086631393,0.794708840546257,0.221555454654966,0.963028963813054,0.125521780756343,0.0423551938726663,0.0065222594542843,0.0472163714696026,0.0460746768788894,0.0509358544758257,0.0128602202010531,0.0043393968405935,0.036559578194353,0.376160784089392,0.0971913600266872,-0.264709264657537,0.432704230659573,-0.0492732886661424,-0.101451352205731,1.20528096501282,1.95692256516264,21.0518492863522,21.0518492863522,0.0034301909782004,0.0051528957682589,1,1
"COOPERATIVA ACAC",818,"Cooperativa","Privado","ACAC",2017-12-31,2017,"ACAC_2017",0.0226208377422766,0.0294382422112026,0.12884969728876,0.973393722830416,37.6267592418841,0.28878942040988,0.721811954305173,0.281105809046811,0.80428661927219,0.160624123962232,0.0404263512160559,0.007870862406235,0.0146789273447006,0.0734962956117246,0.0673043451473284,0.0015310444680621,0.0339448269488471,0.0104398084245858,0.0913868165167526,0.114237576299334,-0.209747614149089,0.100829237242857,0.0442039282182316,0.0112475812684991,-0.754321287408757,1.80608150911522,16.934961684742,16.934961684742,0.0242399044394728,0.0273632087888073,1,1
"COOPERATIVA ACAC",818,"Cooperativa","Privado","ACAC",2018-12-31,2018,"ACAC_2018",-0.0058432929224064,-0.0066657792272535,0.153976066986981,0.947041478573954,28.6140822127082,0.255948903352171,0.717183220776136,0.241837795076547,1.06034219059078,0.172441950457425,0.0112487593942301,0.0117441010809256,0.0462108762624458,0.102925998353664,0.0531696764428102,0,-0.0086249494901583,0.0344104053238595,0.267979317908811,0.128406944208914,-0.0887263479485945,-0.230381794983995,-0.280104053841247,-0.021679919031623,1.86878959118068,1.05302118808247,15.1798339213767,15.1798339213767,-0.0060937844671067,-0.0070320665170343,1,1
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2013-09-30,2013,"Directos_2013",0.252405179135252,0.475799196891058,1.36162629003173,1.01803316711121,37.267092707695,0.181994062275752,0.919921477431712,0.18527599161402,0.42568194049721,0.396145927960567,0.283990819030623,0,0.11129183979531,0.161198041249859,0.081142998435795,0,0.180159860672877,0.0910374836431174,0.280936473001908,0.324050069648661,NA,NA,NA,NA,NA,1.46019582479629,30.1270722136154,30.1270722136154,0.166400721279636,0.39297631805423,6,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2014-09-30,2014,"Directos_2014",0.181117878353098,0.367734640989891,0.761279024053181,1.1167241458592,53.5331083546151,0.260418995126998,0.85839420995671,0.290816179898708,0.556299922700335,0.360534363257776,0.324703614270556,0,0.204426545021594,0.178889283482169,0.0891181128030647,0,0.211343561335088,0.151189989589786,0.567009877156792,0.266644366669434,-0.110132326745693,0.408354690884055,-0.0226719592125086,-0.190127040779891,0.63455446782406,1.43018719962358,43.8278617060589,43.8278617060589,0.189191983611626,0.333219872254171,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2015-09-30,2015,"Directos_2015",0.162079810133053,0.280368091948553,0.69934389399473,1.12121537554843,57.2798815146909,0.250261224800165,0.90230003658682,0.280596733149525,0.537870809717078,0.347686650095171,0.21941435529858,0,0.199347573861336,0.113852820287288,0.0848652349197494,0,0.172683961525918,0.149458605865857,0.573354121611427,0.260674163195687,0.046533404251539,-0.0079129560641429,-0.0034090668028857,0.0092399799260032,0.0205323143349693,1.41136893422158,41.87923716865,41.87923716865,0.162382994117333,0.275944549541871,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2016-09-30,2016,"Directos_2016",0.156822322482966,0.253560452811867,0.550183613414723,1.10805410227559,50.7756016989143,0.270911620954159,0.910709990123877,0.300184732952386,0.549965862100061,0.399510413746839,0.194914853879999,0,0.225744300233376,0.115520466878521,0.0861649759222456,0,0.155883381152898,0.164587416344905,0.565052355247054,0.291278170627116,0.13850104388245,0.267353126454086,0.155937588888401,0.308198123132375,0.289256329976633,1.41209168709931,44.4837147796308,44.4837147796308,0.14790278070376,0.229276467025439,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2017-09-30,2017,"Directos_2017",0.150552062369026,0.243945505158991,0.684665836031855,1.09966116904416,40.9736785790707,0.310878037823479,0.845439261725684,0.34186050650312,0.47344165207449,0.450410716815833,0.218658108699491,0,0.271898789660922,0.102971301821197,0.085173922117008,0,0.156778729412684,0.187371427444556,0.603668561847515,0.31038791695746,0.105845364646377,0.342581171366398,0.0931261333704787,0.246737472263905,0.331940677521637,1.43979563341172,51.5351975010923,51.5351975010923,0.138786649424119,0.233809126782144,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2018-09-30,2018,"Directos_2018",0.120484433491933,0.196608550075893,0.579791733095396,1.06980995686137,44.1316360765742,0.361536739795976,0.822491700437819,0.386775604004935,0.608915050069706,0.449215474749022,0.227126761270082,0,0.318209726977554,0.127747620940215,0.0928496825059385,0,0.144197365241629,0.203165353846128,0.708367687367269,0.286807765895161,-0.0785018326444527,0.156689422620092,0.004542354539307,-0.0809471860363504,0.0784515834373678,1.47092130081004,54.5788492139707,54.5788492139707,0.123482559612114,0.195076726856677,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2019-09-30,2019,"Directos_2019",0.121355764955899,0.188684275643648,0.529374894786132,1.07748934291721,49.1468018847514,0.453811887586177,0.516403299397861,0.477990324841329,0.61475843595858,0.673503758439038,0.336087641347148,8.73263776263256e-05,0.445763068617695,0.207660267987373,0.142009412092721,0,0.216383615709833,0.248015930447428,0.661856839003881,0.374727457407105,-0.361002315430866,-0.100266947557298,-0.0226817899084511,-0.0419578879565499,-0.104862156733408,0.45967399470813,51.9590539613828,51.9590539613828,0.124456783968735,0.190341080887605,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2020-09-30,2020,"Directos_2020",0.0845734800695005,0.129588699376889,0.535373119272225,1.10019391072884,68.9405221817238,0.427428946167278,0.485160906101316,0.45260328220491,0.615488402243838,0.599838267707414,0.305773171730429,0.0002781501108788,0.40222016752528,0.199607806566344,0.121863517587965,0,0.156556745475213,0.236752820164349,0.670547694568684,0.353073796363784,-0.0929877142956605,-0.20494040421577,-0.22165928298286,-0.192193552850858,-0.181586230023982,0.469341191643286,48.926936811935,48.926936811935,0.0876874168467232,0.134632902724877,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2021-09-30,2021,"Directos_2021",0.123121157680691,0.183807529104481,0.454669642972842,1.11864315678153,77.0518033201313,0.401632298741393,0.427708711827297,0.410035340106745,0.648802488630024,0.56268602852809,0.297977890192059,0.0002374422842386,0.310113539246935,0.240647320199853,0.117436518478937,0,0.222694770057108,0.196442340478419,0.551130690161527,0.356435132329222,0.013052847985157,-0.161254303552374,-0.0237488474212717,-0.0496927015001885,-0.218931745601445,0.524047931972403,48.4306025928654,48.4306025928654,0.12004472773049,0.174625421228483,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2022-09-30,2022,"Directos_2022",0.0813437970258606,0.126064625043664,0.691271608534112,1.16519122746628,48.2749876242509,0.410695354938815,0.54161952243862,0.44900689374467,0.752970980709517,0.520342121170709,0.315138438684783,0.000216821313183,0.347257023504592,0.257271642522872,0.131010876482831,0,0.136269020128058,0.213441392185362,0.667362893327382,0.319828079024849,-0.0136238527916721,0.0686990192642844,0.100390281160271,-0.0878517846743548,0.104518189587158,0.605925248278107,44.2443479425178,44.2443479425178,0.0927173247476642,0.156810178964962,2,2
"CREDITOS DIRECTOS S.A.",803,"Administradora","Privado","Directos",2023-09-30,2023,"Directos_2023",0.0726354655747035,0.122481409586672,0.681722557577867,1.08588346696688,29.8373928373693,0.437269571725004,0.622557555591733,0.456845716057514,0.901981378388852,0.46217434418369,0.325383097866979,0.0001348223315131,0.405922058192625,0.223275108316812,0.137911373989219,0.0024318896023873,0.0969737177431742,0.235145212444585,0.878287735572125,0.267731408422103,0.158132402761008,0.341599425082339,0.219132603445623,0.0286676053049106,0.353785400346562,0.701622244291653,40.8365120365016,40.8365120365016,0.0692125621611284,0.11639639749669,2,2
"Citibank N.A.",205,"Banco","Privado","Citi",2013-12-31,2013,"Citi_2013",0.0218561509638751,0.362829351463336,15.9324697906984,0,100,0,0.213338377592914,0.0555225912248569,0.819399230328621,0.212805397896265,0.0745257588434653,0.0182836556297099,0.0195550728214073,0.0606757516528348,0.10973036707233,0.123673455888812,0.0938355570912859,0.0195550728214073,0.0918918082657831,0.212805397896265,-0.40954086968545,-1,0.073573183782619,-0.0313216613068418,-2.80793225330051,1.50619925105276,1341.31165618664,1341.31165618664,0.0211955578020058,0.358893142179465,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2014-12-31,2014,"Citi_2014",0.0057848124276838,0.100119875149293,16.7135854372277,525.019431988043,100,9.10997579115848e-05,0.215193404809442,0.0478291431529884,0.685864153133904,0.253440146295845,0.0562362784659908,0.009463662252488,-0.0282320583516471,0.040752402753724,0.0837905418941133,0.192543874522006,0.0260562236132202,-0.0282294864179659,-0.111395367956785,0.253417057959872,-0.0340876273533358,Inf,-0.262425495460668,0.150351332497064,-2.39450743631524,1.83126801358064,1359.23911557819,1359.23911557819,0.0058882464502379,0.104301953361797,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2015-12-31,2015,"Citi_2015",0.0026094728367631,0.0441756453447997,14.8766089634443,0,100,0,0.314569351972052,0.0601447132134947,0.728771715368838,0.174542143652313,0.0459374400750094,0.0074362745532054,0.014480847706832,0.0316858973935101,0.0772258081797339,0.129652939110998,0.00973145422759,0.014480847706832,0.0829647637173389,0.174542143652313,-0.0102180148093161,-1,-0.0877644182718676,-0.318345289929085,-1.50768109119029,1.90988304729479,1113.87942435949,1113.87942435949,0.0032571155295464,0.0517119496113712,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2016-12-31,2016,"Citi_2016",0.0013440532119126,0.0205303330413518,13.711095736854,0,100,0,0.340900398514719,0.0459287897333707,0.705881900257803,0.145748384319907,0.0712928801659209,0.0110953665948586,0.0004152360177674,0.0301388709700151,0.0792511007006972,0.088385967841434,0.0037829844302755,0.0004152360177674,0.0028489922526762,0.145748384319907,0.0555421769630439,NA,0.0832243952130511,-0.118587845578793,-0.9697324950154,1.84321788741312,887.374409262611,887.374409262611,0.0013517029818932,0.0198850312041063,4,1
"Citibank N.A.",205,"Banco","Privado","Citi",2017-12-31,2017,"Citi_2017",0.0294262108781655,0.436416336922796,13.9371075390546,0,100,0,0.338715917161266,0.0429844542212071,0.53389433382447,0.161168218223412,0.0810612506154507,0.0097605656963995,0.003806532126993,0.0250348313783967,0.102490267295516,0.075663955068859,0.0778844888702477,0.003806532126993,0.0236183794109858,0.161168218223412,0.133930714045479,NA,0.466438458893158,0.253897898246195,9.39491640442223,1.57872850293155,946.219642595983,946.219642595983,0.0275656087267156,0.411750461930453,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2018-12-31,2018,"Citi_2018",0.0215479645688511,0.2498977973093,6.99995918401469,0,100,0,0.243843335155104,0.0921346069078055,0.588786260393304,0.248195862848286,0.199573984923835,0.0320604584180962,0.0176645376593117,0.0728243359728784,0.199039590548907,0.0692890940416052,0.120784800730929,0.0176645376593117,0.0711717651398142,0.248195862848286,-0.622654886272218,NA,-0.267182934400504,-0.418896001174214,0.751102249928223,0.642075810708665,756.171131502969,756.171131502969,0.0324415589253366,0.259531147268501,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2019-12-31,2019,"Citi_2019",0.0479665401205921,0.363655753425249,5.22954484314231,0,100,0,0.238018369692102,0.0916403591646411,0.536906497148293,0.233303619654424,0.197181276921591,0.0129714210383369,-0.0132135264377869,0.0785576651819077,0.198657577021018,0.0641205836536266,0.189182461939582,-0.0132135264377869,-0.0566366113708788,0.233303619654424,-0.0856161529324237,NA,-0.087371115341156,-0.140480994218651,-1.6839825287555,0.593118054194629,486.502508290988,486.502508290988,0.0495716664864009,0.355956979582665,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2020-12-31,2020,"Citi_2020",0.0907665119825515,0.670827700461448,5.53306538395752,0,100,0,0.163247003074632,0.103162636647987,0.381626244339775,0.374057425090159,0.250600441662899,0.017407126324452,-0.0340803553598627,0.106353948803591,0.273726983588678,0.0841246755926943,0.505440046216049,-0.0340803553598627,-0.0911099555145798,0.374057425090159,-0.323751591917918,NA,-0.0682085240505614,0.0842340921379121,0.744181325665761,0.428640226886609,464.507640406328,464.507640406328,0.0920028269900343,0.701029437983568,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2021-12-31,2021,"Citi_2021",0.0285274624036692,0.232898498749326,6.5713014110772,0,100,0,0.132949360135362,0.119489103821793,0.505122356274117,0.211488370729886,0.232590405016777,0.0107990197486015,0.0524264704105875,0.0914065051173429,0.153783428045315,0.0536012819866368,0.163735540235965,0.0524264704105875,0.247892923046568,0.211488370729886,0.131273567750631,NA,-0.36443559555251,-0.360389107004897,-2.74026002955965,0.585228837981732,541.622023519986,541.622023519986,0.0247226188798731,0.212993265572688,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2022-12-31,2022,"Citi_2022",0.0207333424715658,0.161914580347655,5.22761084763854,0,100,0,0.127830640251042,0.191661092082662,0.737961402629673,0.414267789204114,0.160837913535649,0.0073338600223642,0.0396330475426903,0.122966341289014,0.192289352582379,0.099370431076316,0.141683372531217,0.0396330475426903,0.0956701162280391,0.414267789204114,-0.0981498237464982,NA,0.1276649813463,0.766562754351407,-0.318224732050235,0.875584400429699,581.567942435793,581.567942435793,0.0224057954481692,0.157829010786414,5,1
"Citibank N.A.",205,"Banco","Privado","Citi",2023-12-31,2023,"Citi_2023",0.0584807662335713,0.385353539684476,5.16089446224314,0,100,0,0.159917907206107,0.150771247769584,0.401862919509295,0.47186446208672,0.193441555488606,0.0037565620288715,0.00392140717484,0.140398202114372,0.195169296101145,0.117836487293259,0.322588599565828,0.00392140717484,0.0083104524496259,0.47186446208672,0.105143801444376,NA,0.121695688928168,0.258794670951563,-0.890653908772826,0.480393206145429,518.806785417188,518.806785417188,0.0607465227662465,0.374252915711095,5,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2013-12-31,2013,"Consorcio_2013",0.0312025252508947,0.449447841603083,7.54958249832999,0.503430531732419,27.1638418079096,0.0054643400262906,0.8313207591396,0.0027509156050022,-0.332098415673284,0.188563619871123,0.0027919469412277,0.206342549506992,0.0028696973623758,0.0606783135226831,0.047034292647873,0.3058984296771,0.0534239636222271,0.0028540163602152,0.0152187222770606,0.187533244135559,-0.485448572811874,-0.646846840882978,0.222695358538077,0.0749467096001488,-1.42163325730319,2.22410123419124,33.9755950669385,33.9755950669385,0.0442916077414112,0.378674014696059,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2014-12-31,2014,"Consorcio_2014",0.0170147896405207,0.147167669713123,7.74648450326209,0.359264497878359,54.0892717306186,0.0028602811328655,0.806066937070014,0.0010275974649898,-0.376565627793998,0.125598700052542,0.0024404444327234,0.13566882986471,0.0017791103636728,0.0513548219571025,0.0451938662279411,0.246328683032318,0.0206251026995007,0.0017740216078663,0.0141650380372458,0.125239452460469,0.0208932643520023,-0.467014139647159,-0.0190537366523579,-0.320002092754459,-0.367082462901677,2.1030723096521,24.556732719133,24.556732719133,0.0165947132609174,0.145145402372693,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2015-12-31,2015,"Consorcio_2015",0.0137937104700915,0.123499193325354,8.18681722689075,0.345618345618345,64.8628472222222,0.002212982832618,0.787976583179451,0.0007648474654912,-0.432989813688304,0.147665038517918,0.0018564165348223,0.0825287953455168,0.0016384419906161,0.0302221705541821,0.035716945522712,0.223451154629325,0.0181881592594678,0.0016348161466187,0.0110956662935307,0.1473382583227,-0.0903054742860196,-0.296631245776854,-0.281063725476363,0.0695180533150447,-0.162232012135297,2.16788329874281,24.2998879705151,24.2998879705151,0.0143110732518851,0.131473214285714,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2016-12-31,2016,"Consorcio_2016",0.0233581891988309,0.212613154001067,8.02809524370005,0.181166198939819,26.2858038232529,0.0046890215194944,0.890906033093623,0.0008494922054338,-0.75117022853875,0.136609228328412,0.0012927298635288,0.055471332246265,0.002554610491678,0.0235908509981931,0.0285076315132284,0.154554669252126,0.0249158991083101,0.0025426281329594,0.0187001311912596,0.13596846497782,0.262592816933806,1.68192845130909,0.0077438103857494,0.168061391819524,0.968597530659848,2.45894139326033,24.8197461290899,24.8197461290899,0.0221123910742129,0.199632772683937,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2017-12-31,2017,"Consorcio_2017",0.0233152040003269,0.207363972757054,7.76946144362873,0.101908001774885,13.4533514492754,0.0095363427610681,0.897041073891463,0.0009718296350208,-0.582541733603409,0.10688525243837,0.0011905253549146,0.0524429266986703,0.0022329470771605,0.0223294707716056,0.0251790416270892,0.134835540884435,0.0256276247452688,0.0022116529284654,0.020891068002558,0.105865958035014,0.0492002974474978,1.14426098312528,-0.0733057584132765,-0.179088850560731,-0.0829096078743236,2.42234755884613,26.8341278531671,26.8341278531671,0.0227919506267279,0.199873385386008,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2018-12-31,2018,"Consorcio_2018",0.0232505324713464,0.179933646950376,5.87335669375482,0.114741566570544,19.0227894257065,0.0108064115408153,0.735852511235569,0.0012396025474453,0.683453084928255,0.137121373973956,0.158178437226666,0.0601788615421133,0.0013143099070349,0.0446402466789413,0.0086694857264042,0.155695300773375,0.0330346422168212,0.0013001108512124,0.0095850112126546,0.135639992731154,-0.235037667025656,-0.132287554079823,-0.736613087774436,-0.0186421069057569,-0.549744110364121,0.683453084928255,26.5335343549527,26.5335343549527,0.0240825038476325,0.165527639023501,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2019-12-31,2019,"Consorcio_2019",0.0281592605540308,0.182787441895326,5.10735682628593,0.0597450342881698,16.2409278915985,0.0136530699986753,0.740635999721074,0.0008154503338734,0.608959475542895,0.134066768191754,0.162311934229067,0.0563901375275201,-6.94897665410437e-05,0.0452087492787406,0.0052295089424845,0.167381455104399,0.0410135066289601,-6.85413119288433e-05,-0.0005183220829314,0.132236912502728,-0.112514193824044,0.124466372854634,-0.464660868453822,-0.132284410505812,-1.04692286130505,0.608959475542895,24.1393444355814,24.1393444355814,0.0299952369752547,0.183191615296886,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2020-12-31,2020,"Consorcio_2020",0.0342181164647016,0.19568548992853,4.34721985539353,0.104346769751501,28.5142217977688,0.0094487554833235,0.72315916411523,0.0009856054140788,0.553838452346349,0.129840009497957,0.162712183488299,0.0602270401527035,-7.77532595832546e-05,0.0494828091192704,0.0049397121853607,0.161242805562297,0.0499017246402904,-7.70188426598555e-05,-0.00059883898564,0.128613608176383,-0.101936994403949,-0.38114578352718,-0.1517037601896,-0.130250465875502,0.0048576858433455,0.553838452346349,21.7063137921318,21.7063137921318,0.0357937149296031,0.191396645324634,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2021-12-31,2021,"Consorcio_2021",0.0204938288747188,0.108297645652184,4.22103818143745,0.0826138223292572,25.3804399496114,0.010507716446809,0.741194101020634,0.0008677792753374,0.89736572015053,0.113517883227621,0.148613008221781,0.0618485009408136,-0.0002746192392867,0.0584984496681878,0.0051768002455611,0.137088103571933,0.0283737811817818,-0.0002717346265459,-0.0024191716007965,0.112325486317906,-0.0092546292859928,0.102957805366969,0.0382975132844385,-0.133800761907769,2.49924545273975,0.89736572015053,20.4165700496775,20.4165700496775,0.0208349348636721,0.108779869238465,1,1
"Consorcio del Uruguay S.A.",431,"Circulos","Privado","Consorcio",2022-12-31,2022,"Consorcio_2022",0.0177922087352837,0.094913026389822,4.43693361433087,0.220671593038403,36.0570816679212,0.0074472933733404,0.737968789872698,0.0016429066923622,1.06191255552958,0.129795460611034,0.151589666122308,0.0659049145588652,0.0016197107293467,0.059709227593257,0.006924850219671,0.145592041610016,0.022624600685921,0.00160765193392,0.0124789474279125,0.128829129476428,0.153487148348836,-0.184953989083105,0.542985117009337,0.318888191639714,-7.80329431833095,1.06191255552958,21.6297993882204,21.6297993882204,0.0166042701001467,0.0902763142489169,1,1
