Institucion_normalizada,Nro_Institucion,Tipo,Propiedad,Short_name,Fecha_procesada,año,Short_name_año,ROA,ROE,Apalancamiento_Global,Deterioros_Vencidos,Cobertura_Morosidad,Tasa_Morosidad,Credito_Activo,Deterioro_Credito,Ratio_Eficiencia,Intereses_C_Vigente,Comisiones_C_Vigente,Comisiones_perd_C_Vigente,Incobrables_C_Vigente,Gastos_C_Vigente,GPersonal_C_Vigente,Ctos_Ints_C_Vigente,Resultados_C_Vigente,Incob_C_Bruta,Incob_C_Ints,Ingr_C_Bruta,incr_Cartera,incr_Mora,incr_G_Personal,incr_Ingresos,incr_Incob,Ratio_Eficiencia_ctrol,Activos_promedio,Activos_promedio.1,ROA_1,ROE_1
Banco Santander S.A.,137,Banco,Privado,Santander,2014-12-31,2014,Santander_2014,0.0026926436526104,0.0370331920934517,13.00195080223055,2.259515349125692,39.61313666615931,0.0068763717474032,0.637594552285917,0.0155372675095518,0.7093509884023685,0.0724830061311549,0.0239406865487145,0.0083426829866475,0.0055997274834319,0.0231204713700758,0.0288927109483377,0.0188468353987141,0.0041716233954326,0.0055612216755716,0.0772557290642644,0.0719845860356278,-0.0111214565699792,-0.0457954520679028,0.038142190120223,0.0417299576227974,0.8262696664729419,1.9002769879171368,5307.623318961911,5307.623318961911,0.0026832042092038,0.0375700936194927
Banco Santander S.A.,137,Banco,Privado,Santander,2015-12-31,2015,Santander_2015,0.0031357618060398,0.0471921017639234,15.198351055341178,1.8117994196556229,29.536182473848545,0.0123667587443252,0.5483061734803917,0.0224060863159895,0.6712459848746848,0.0697644765458828,0.0274222259814548,0.0078530865203529,0.0087685822602369,0.0245626176870478,0.0276350269386226,0.0133144365223132,0.0055129641805557,0.0086601433188948,0.1256883545090457,0.0689017160955157,-0.0913021573534111,0.6433257259421445,-0.130857280733933,-0.1253835524439757,0.4229249202789913,1.876368226245579,5473.126460737791,5473.126460737791,0.0030538346337344,0.0494670854621902
Banco Santander S.A.,137,Banco,Privado,Santander,2016-12-31,2016,Santander_2016,0.0028100391148612,0.0413602664201078,12.436176332540589,1.6721646913817734,33.2794388922617,0.0143983657940223,0.6046860076950218,0.0240764388943632,0.6607807809787867,0.0785300228374792,0.0324420515656523,0.0088877689348895,0.0075048285873478,0.0249900959460141,0.029248472275669,0.0175558548521715,0.0047051008664786,0.0073967713201257,0.0955663619617091,0.0773993188428522,0.0549252782148805,0.2307597846973321,0.1165161091139606,0.1874711929582697,-0.0971136324552224,1.855408468995568,5498.847180237488,5498.847180237488,0.0028733231323814,0.0386064765124285
Banco Santander S.A.,137,Banco,Privado,Santander,2017-12-31,2017,Santander_2017,0.0122212411331624,0.1554476352253089,11.064187786268636,1.638382447607467,30.76072419540715,0.0169341080584479,0.6340822544364383,0.0277445454088493,0.654575283761742,0.0847938666696784,0.0344813066695963,0.0104700310177964,0.0105520366915582,0.0277422925242079,0.0322922367209229,0.0146777219117476,0.0192359518952068,0.0103733473619867,0.1244433955661509,0.0833579581688004,0.031039789846945,0.2157473638417346,0.1383357273714769,0.1132793206025946,0.4496759741139235,1.7261011545260263,5329.529524311107,5329.529524311107,0.0123327952497114,0.1487851588015382
Banco Santander S.A.,137,Banco,Privado,Santander,2018-12-31,2018,Santander_2018,0.0158080174078178,0.1888533132523356,8.624864969393064,1.6977881862456123,33.977611568319915,0.0212074802739177,0.5721763339952054,0.0313711561866665,0.6143560971897731,0.0842841877315278,0.032021702913703,0.0108314673761609,0.0148609108669234,0.0275938043810458,0.0276445748188079,0.0116448751725731,0.0238978433487366,0.0145863159794932,0.1763190850727567,0.0827268130019751,0.0208024646807083,0.1156008620485009,-0.1261165848011665,0.0146666256549123,0.4376423134021128,0.6143560971897731,5225.327528980452,5225.327528980452,0.0159792512771442,0.189018014240565
Banco Santander S.A.,137,Banco,Privado,Santander,2019-12-31,2019,Santander_2019,0.0207440706470914,0.2519370485725529,9.133055094425249,1.609489971166824,32.82592081250019,0.0239505638354385,0.5303253356766148,0.0333570538229304,0.53701465614504,0.0914960325906994,0.0335855935264671,0.01195741816646,0.0140538476484897,0.028418555412226,0.0238215711806798,0.0127498674825599,0.0324475419757455,0.0137625783887688,0.15360062344297,0.0895997560444716,-0.0201831720547184,0.101521328487075,-0.155683295405699,0.0636556492441873,-0.0733948580488185,0.5370147374425084,5297.426348220804,5297.426348220804,0.0202543147050024,0.2524145850775993
Banco Santander S.A.,137,Banco,Privado,Santander,2020-12-31,2020,Santander_2020,0.0167040103937913,0.2189786418568449,10.1930649967121,1.7549736251256705,44.76969977441199,0.0187705664423765,0.4785439511168973,0.0274456028655406,0.5291552572964314,0.0805366955928943,0.031477098586052,0.0118757008044545,0.0137665375081123,0.0235671692343559,0.0201755741299678,0.0137382343646064,0.0271715282162903,0.0135512459983871,0.1709349682994311,0.0792772019277475,0.0383216200134988,-0.2205563474411092,-0.1205981059586511,-0.0860478878616602,0.0170946693687743,0.5291552572964314,5720.082833176317,5720.082833176317,0.0158859434063531,0.2184877553098039
Banco Santander S.A.,137,Banco,Privado,Santander,2021-12-31,2021,Santander_2021,0.0121996451325044,0.1757569403671571,11.284797141345274,1.8381127852258303,35.89770016837057,0.0139138537890848,0.4864744765210134,0.0233641247707201,0.5869969359476654,0.0687212342626229,0.0344888312106549,0.0137793041405991,0.0118685009645071,0.0252394872358539,0.0199937048963308,0.0118751698072283,0.0214685913587117,0.0117176412670284,0.1727050029274924,0.0678477233919383,0.0265824853283438,-0.1680845139933479,0.0173285345525613,-0.124026446021965,-0.1149557243362127,0.5869969359476652,6352.712573051284,6352.712573051284,0.0115832304784779,0.1743187457947659
Banco Santander S.A.,137,Banco,Privado,Santander,2022-12-31,2022,Santander_2022,0.0160443965022014,0.2241571861971907,10.10660111062671,1.9274287609918856,44.29781304648465,0.0128946762040836,0.5477071723459387,0.0246889196579968,0.5185666421572359,0.0874941398580742,0.0387320162840731,0.0176315296426772,0.0095608993780374,0.0289430301530068,0.0199776981340762,0.01752068500636,0.0275774198130547,0.0094384314143632,0.1092747399259688,0.086373405425239,0.1259671495021557,0.1347896395662988,0.125065711346398,0.4335529376212139,-0.0929554918890546,0.518566642157236,6986.486416536255,6986.486416536255,0.0153928837682903,0.201773173258249
Banco Santander S.A.,137,Banco,Privado,Santander,2023-12-31,2023,Santander_2023,0.0231501269891282,0.2866136359198583,9.255259983596288,1.885226883277286,61.985221070143744,0.0169865360878476,0.6117201377526622,0.0313807120436016,0.4591643280259148,0.1062597997031705,0.0325219304603742,0.0174180839955207,0.017038784561278,0.024889912617791,0.0177024081324533,0.0249801860667271,0.035026240976509,0.0167551639548495,0.1603502416612368,0.1044910427403485,0.2363009472802477,0.6128375530706747,0.0954967782781335,0.5014615978159824,1.203251457912129,0.4591643280259149,7603.138998662989,7603.138998662989,0.0222124882110223,0.2616583700038591
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2013-12-31,2013,Nacion_2013,0.000411791373213,0.0031475814653518,6.826149650222885,5.751405371642723,100.0,0.0012886338629798,0.4327882855913532,0.0074114557216228,0.8452077472298675,0.0691706963249516,0.010531914893617,0.0036702127659574,0.0018326885880077,0.0173952288845905,0.0496744036105738,0.0174049000644745,0.0009268214055448,0.0018303269234329,0.026495158866091,0.0690815606233414,-0.2117465945377035,0.1238741464139079,0.0683104398707143,-0.2639213766875585,5.485630508363925,1.978925665999736,130.56600492395725,130.56600492395725,0.0004035917560593,0.0031585683720189
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2014-12-31,2014,Nacion_2014,-0.0141176106186648,-0.1281826238804617,9.593249838199029,131.6088888888899,100.0,0.0002320109055437,0.2587410451193062,0.0305346974887139,1.0926515496069131,0.0921555846181138,0.0096982536336219,0.0050868645029271,0.0192613938751346,0.0248557071484267,0.0792146095738668,0.022511335085338,-0.0500548704767955,0.0192569051601287,0.2090095131505316,0.0921341084903617,-0.3131436180877708,-0.8764661403599704,0.0953138069465286,-0.0849065458811798,6.218799415367714,2.541084616550798,141.27404648470585,141.27404648470585,-0.0133560543951466,-0.1414840210603648
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2015-12-31,2015,Nacion_2015,0.0054387877335718,0.0608417440171511,10.818078442174103,63.77346278317174,100.0,0.0003209085971309,0.2016740150274333,0.0204654524759292,0.6111546940762163,0.1184627579393318,0.0122898748261185,0.0056556279419602,-0.0100355190887831,0.0277493530414583,0.0831285886590323,0.0232894686265363,0.0258149703765189,-0.0100322881821514,-0.0847145488029466,0.1184246191936574,-0.1913116177408349,0.1186462692063115,-0.1513544755974124,0.0395404301638733,-1.4213406230956027,1.866298279268188,152.9424235530957,152.9424235530957,0.0053132710967802,0.0627926546062855
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2016-12-31,2016,Nacion_2016,-0.0242625603345022,-0.2900591830379022,11.120325086754178,2.8642142736056964,100.0,0.0122873690470363,0.2380896817721185,0.0351936578095822,2.020609007757323,0.1012890470541715,0.0093739290892315,0.0059934097798866,0.0131604059575589,0.0330228021615921,0.0957912218268089,0.0236899960458679,-0.1083590351917753,0.0129986991927496,0.129929210909848,0.1000444711525943,0.0060202057857954,37.98646011152097,0.1592630916657367,-0.1398239435429145,-2.319277477579231,3.7200913015431945,144.77502575768273,144.77502575768273,-0.026411688222569,-0.3201182473475337
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2017-12-31,2017,Nacion_2017,-0.0167550761975952,-0.2011690086142014,10.870550467734985,1.608159392789374,100.0,0.0289175257731958,0.3653184394129116,0.0465039906883937,1.7285452852602177,0.0923496042013051,0.0091882145651864,0.0055898111159245,0.0193387430673157,0.0257906984310173,0.066397949346671,0.0207505363787201,-0.049954709602078,0.0187795144662454,0.2094079691469044,0.0896790821416694,0.2526654689347138,1.9985536675888087,-0.1317114786881954,0.1421092765429339,0.8407468379889032,2.958117956785565,121.0682561583736,121.0682561583736,-0.0185859715859011,-0.2206257137023284
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2018-12-31,2018,Nacion_2018,-0.0007626561320093,-0.0091041472434812,11.004601423607596,30.25255209181531,100.0,0.002904907762599,0.10294488951037,0.0263959374994671,1.0174312944207915,0.0955677505605137,0.0070756827466852,0.0048481114091061,0.0097561037681472,0.040445090609795,0.048811956339452,0.0196192447343031,-0.0020247246196745,0.0097475913786959,0.1020857319642535,0.0954843658476107,0.0157576508576551,-0.970212143243226,-0.2532733526714842,0.0511541943969258,-0.4875656080355446,1.015827239917067,109.50338765516344,109.50338765516344,-0.0007601466225884,-0.009125257227676
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2019-12-31,2019,Nacion_2019,0.0059670174085492,0.0683567198491283,9.896275302435894,4.398394274135844,48.43442613295008,0.0304876652721014,0.0723807646362902,0.0531041187442629,0.8017527037032541,0.1786431286291317,0.0106862885779251,0.0084778677168771,0.0038903394835228,0.0847996847393877,0.0886545739474954,0.0098407338606154,0.0303756341381373,0.0038433693764764,0.0217771571365573,0.1764862765316849,-0.5054320089324447,5.921197780091049,-0.101742322490674,-0.0755126836621697,-0.802786293723271,0.8013278793984487,103.84471794581825,103.84471794581825,0.0063342311048393,0.0690195259475827
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2020-12-31,2020,Nacion_2020,-0.0551138616168124,-0.5133251146368664,6.791573022332908,4.011086147619962,100.0,0.0619909484871179,0.0857248640022244,0.0864517271009526,-3.071405479673483,0.1058027469684254,0.0077715948310092,0.0076340086689398,0.1063095901095782,0.0740162968785645,0.079766589122701,0.0036298466875372,-0.2012936134223394,0.1040182786457692,1.0047904535153898,0.1035223595943291,0.1444502957187541,1.0628230547655138,0.0297144574178007,-0.3221906379212097,30.27388814111245,-3.0714054796734835,85.26728855397229,85.26728855397229,-0.0646321977636823,-0.5035863248901578
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2021-12-31,2021,Nacion_2021,-0.0061633749782118,-0.0567990717096126,9.865076984603078,2.4510641445996293,100.0,0.0670980367123688,0.1011073255270039,0.0505871849520681,1.202673246966893,0.0657160115219397,0.0096389675574404,0.0055681639968062,0.0002441420649141,0.0432940838917646,0.0537092639925463,0.0007204844633065,-0.0146425530291326,0.0002391032495002,0.0037151077684114,0.0643597075522957,0.4445512859266993,0.3819790856528704,-0.0273398020408901,-0.1027629086197383,-0.9966825595559436,1.2026732469668928,80.12065263445417,80.12065263445417,-0.0056415683207189,-0.0612960741185096
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2022-12-31,2022,Nacion_2022,0.004178456499833,0.0565841004866547,14.847660242127647,8.960184882687718,100.0,0.0146773674650757,0.0783761219110351,0.0330063087286575,0.8824917500875687,0.0707232734037454,0.0088716639781034,0.0044344219979554,0.0278524941198553,0.0244224557795184,0.0430724080106651,0.0077027813592465,0.0092758614257178,0.0277498948954175,0.3938235997767086,0.0704627526414143,0.574448430022624,-0.7237716783330919,0.2626366501521389,0.6944142560966704,178.61802549116783,0.8824856049014005,117.8726562747923,117.8726562747923,0.0033230708097291,0.0526628971531189
Banco de la Nación Argentina,246,Banco,Privado,Nacion,2023-12-31,2023,Nacion_2023,0.0181918496421072,0.2564997372412004,11.756492699792387,8.66152066614629,68.16726180966651,0.010910350220001,0.1161844022601765,0.0485789014752086,0.5893145451503844,0.2021064718794974,0.0128100100405819,0.0078760745982043,0.0034748365933984,0.0408940051607009,0.0598449991445251,0.0393517762496787,0.0716335069827223,0.0034553476663358,0.0171930990684466,0.2009729399324676,-0.2742823593411486,0.1070854005179879,0.0083153831019147,1.0738891863354532,-0.909460524311234,0.5893106547204533,151.73359216239007,151.73359216239007,0.0177794452822315,0.2268033639491449
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2013-12-31,2013,BROU_2013,0.0209514217688354,0.2343450052208538,10.74689592384232,3.8232618697214384,30.93537315463229,0.0101535348334134,0.5836232607493901,0.0388196225714779,0.621624036396051,0.1020033778896713,0.0082125033076391,0.001405685095715,0.0059388691110702,0.0228834581605061,0.0360475314728858,0.0157368468544565,0.0337444609811517,0.0058785685966798,0.0582222788493709,0.1009676830391427,-0.1391114434574752,-0.0941093607339667,0.0584529877125243,-0.0138950380275416,-0.3519609656260258,1.625155725421952,13841.810525328625,13841.810525328625,0.0202814045742966,0.2382435487236023
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2014-12-31,2014,BROU_2014,0.0115692047281582,0.1370582235945405,10.943533626735766,2.930089678156848,28.15631666551668,0.0150582685728303,0.5394077617906731,0.0441220773161637,0.61821855635039,0.1042761782381901,0.0093529473098948,0.0015572048990503,0.0109293320464069,0.0193844749061659,0.0386711897475695,0.0176525493676511,0.0203159425309843,0.0107647552291304,0.1048113982605104,0.1027059595405311,-0.028652861246931,0.4477365497196344,0.0420449883435931,-0.0070096749018809,0.7875752459286829,1.7318806204535664,14659.252952899493,14659.252952899493,0.0112917765293857,0.1348637123152876
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2015-12-31,2015,BROU_2015,0.0131258391487738,0.158862673079429,11.265752680627973,2.183289312541586,20.827764277390976,0.0201362956337371,0.5340387089907704,0.043963359051316,0.5439051026068451,0.0997985247032392,0.010457394425518,0.0014666800790215,0.0105800484781973,0.0180078780963338,0.0347410445889339,0.018351728428268,0.0238991631946668,0.0103670054942211,0.1060140769581334,0.0977889521060039,-0.0084727362805505,0.3327665001322326,-0.1092414506800621,-0.0510492444764331,-0.0401603251632418,1.6858165833158676,15070.881218842256,15070.881218842256,0.0130811692834505,0.1604503872042316
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2016-12-31,2016,BROU_2016,0.0047718243056905,0.0582223604187809,11.141488731685843,1.3664697964292591,8.222377497187592,0.034511567690214,0.5190755637366518,0.0471590148761013,0.6140467431847977,0.1141819389345747,0.0129284609403272,0.0019412894219232,0.0139859720923843,0.0191426323329769,0.0368533453031016,0.0236862593181076,0.0087860638303675,0.0135032942698045,0.1224884795519032,0.1102413412200343,0.0257013502081082,0.7841223441990712,0.0880653268876536,0.1735300625217739,0.3558945867491605,1.7679106756911755,15631.975522406465,15631.975522406465,0.0046211661523989,0.0561078367666
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2017-12-31,2017,BROU_2017,0.0106045058435675,0.1204506697108084,9.69593293174045,1.4995256838162534,12.35326220839369,0.0340401539410481,0.5302546079083802,0.0510440851156607,0.6364460702273604,0.1185098292883808,0.0145828208211689,0.0032699208623988,0.0187675107471194,0.0201302118654772,0.0361898303565318,0.0257685980904747,0.019257970325515,0.0181286617921972,0.1583624823342777,0.114475736455877,0.0685190136879656,0.0534091433240015,0.0492811851965515,0.1090195794985382,0.4338254030844202,1.666743609663931,16474.274164221944,16474.274164221944,0.0103946052468015,0.1111800005717065
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2018-12-31,2018,BROU_2018,0.0259600865740265,0.2583239062041604,8.31333040419902,1.5691918681355623,13.104840045355632,0.0546848663794824,0.2554641753860897,0.0738649407456751,0.481454830339429,0.1833292835900359,0.0248264530345378,0.0058882592389238,0.0197326953692,0.03820773330095,0.0581341881964895,0.0189769048602711,0.0831841152189038,0.0188038386730905,0.1076352614420654,0.1746996144308308,-0.4166776031188596,-0.1823293492602996,-0.0629695230556668,-0.0976269414580373,-0.3866782166913715,0.481454830339429,16956.22335416548,16956.22335416548,0.0257335317719976,0.2396648838595667
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2019-12-31,2019,BROU_2019,0.0274071675725071,0.251091516127936,8.016578279447925,1.8688959046530425,24.4286255002714,0.0466258345902939,0.2369739084286207,0.073279962328832,0.4609587314625049,0.190099234945113,0.0250467247374499,0.00785434265958,0.0294887913546876,0.0368245522002792,0.0572921683826,0.0210329668965767,0.0917747244238802,0.0283325271057189,0.1551231458832638,0.1826453876008952,-0.0279396216343253,-0.196912573441412,-0.0420190149186067,0.0079564520690418,0.4526594134993777,0.4609587314625049,17224.51645777507,17224.51645777507,0.0272190974824053,0.2454231227670223
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2020-12-31,2020,BROU_2020,0.0280486701191867,0.261001331140326,8.595912793072548,1.6894873452910506,22.35201845063333,0.045792829434865,0.2302991604554745,0.0663677929082673,0.4412612449059865,0.1774503390098744,0.0245652574276471,0.0079689069814127,0.0217617986837012,0.0363098460684248,0.0533900158522259,0.0191737761967985,0.0976158773659031,0.0209069343067946,0.1226359938511602,0.1704795929013202,-0.0034094865510543,-0.0014913537544739,-0.0712869696972963,-0.0697210090477199,-0.2645476085165181,0.4412612449059867,17840.747266797225,17840.747266797225,0.0272881545245133,0.2618547511011183
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2021-12-31,2021,BROU_2021,0.0205707592710113,0.2084275519154226,9.689616826792312,3.213517166468866,57.86184676790072,0.0236355931452369,0.2192496385633232,0.0669010379666665,0.4721203617498685,0.1643220013384186,0.0257570719911448,0.0103118525937004,0.0071513873657634,0.0362535779738531,0.0523054287221305,0.0163546161921548,0.0753742636122006,0.0070025052491021,0.0435205712413108,0.1609010417228893,0.0113486730906304,-0.4741242618008021,-0.0091962871863835,-0.0634741024419294,-0.6676494333835177,0.4721203617498687,18996.71569108669,18996.71569108669,0.0198813330957316,0.2125238330411123
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2022-12-31,2022,BROU_2022,0.0110605125324353,0.1191523403208966,9.849075094372996,2.8802251063728903,79.14883231503502,0.0260709560384657,0.2417871493849175,0.0688102411382576,0.5802380353314854,0.1850774046068739,0.0285412499397858,0.0123763658769402,0.0264756377557942,0.0390770264429743,0.0520240237152371,0.0200178116836159,0.03781756906178,0.0258431194810365,0.1430517021352854,0.1806557985349694,0.1675594431636555,0.3440581300089078,0.161277933171692,0.3150331039356349,3.322501256685582,0.5806959814128508,20696.796043434417,20696.796043434417,0.0105306763990912,0.114248099048282
Banco de la República Oriental del Uruguay,1,Banco,Publico,BROU,2023-12-31,2023,BROU_2023,0.0274078610991204,0.270589631558527,8.082795532803015,2.346619647496708,58.8716826299184,0.0295338737120704,0.2758350355695584,0.0660599335733266,0.4401955759514716,0.2058914118124685,0.0262604486513914,0.013641063466784,0.0199910907230472,0.0370914387936179,0.0504934800747434,0.0220921576375164,0.0891742305445984,0.0194283194504928,0.0970953112957215,0.2000953412809022,0.1229759527479641,0.329042894452012,0.089938067937022,0.249267055769718,-0.152068994210656,0.4405013883770437,22116.65512617901,22116.65512617901,0.0269466659595409,0.2447510572012531
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2013-12-31,2013,Heritage_2013,0.0336438296021116,0.5337710194670898,16.756163797869593,5.348639033672542,71.37404822335029,0.0027470030008627,0.3599781659261741,0.0146927274760299,0.9624227193242302,0.0159535786504089,0.0251281853772839,0.006227693328663,0.0003092538459031,0.0147398085816688,0.0311667256535522,0.0060613298006531,0.0669503810522424,0.0003084043246604,0.0193846065939091,0.0159097541219817,1.8442753127207705,inf,-0.0347008356406484,-0.4900736133199296,-0.6458282630989887,2.054074973005513,408.2459512914485,408.2459512914485,0.0243928685211956,0.4331237329991522
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2014-12-31,2014,Heritage_2014,0.0056606141157187,0.092956486209894,14.116837255741702,11.671775223499358,100.0,0.0015265982223186,0.4644717395209177,0.0178181113074969,0.7656782899410476,0.0759925323205066,0.0341207698519333,0.0069241301301908,0.002642303158178,0.0241054024226822,0.0566356424595484,0.0254630332291145,0.0128779660673955,0.0026382694228739,0.034770563336853,0.0758765222557567,0.1284862741093138,-0.3736302877984934,1.0506660164244273,4.3753788750276446,8.64192648059508,1.877627357172437,526.6890209565339,526.6890209565339,0.0060806660117122,0.0919204385055738
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2015-12-31,2015,Heritage_2015,0.0010386490469019,0.0169008926125623,16.571858777074503,27.720187276232448,100.0,0.0006090698910635,0.3873628913840081,0.016883531444596,0.7933412845037925,0.0817817703737732,0.0364551906312222,0.0058976988098357,0.0072073847285888,0.0263501488859277,0.0590590637633924,0.0364385740855403,0.0025955380043058,0.0072029937185788,0.0881294779465939,0.0817319458415925,-0.1385202549402897,-0.6566092289239822,-0.1016578079662133,-0.0728912889100017,1.3498499554507362,1.928807402383792,498.3955720568324,498.3955720568324,0.0010220585265979,0.0179594680912838
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2016-12-31,2016,Heritage_2016,-0.0040372504627565,-0.0643391121201289,13.348469095803411,1.1449610861784922,10.491535246174523,0.030626350004741,0.3560280062797876,0.0350659789671109,0.9390044301276508,0.0993326239363813,0.0491998868375007,0.0066733119347624,0.0078940041599109,0.0385600543108204,0.0825576968335364,0.032398710701327,-0.0123545450201208,0.0076522379087855,0.079470408080297,0.096290406625995,-0.2360903605508462,38.6017446009046,0.0678567590323189,-0.0721508156405247,-0.1633156687629275,2.0919803731604185,466.2283341591564,466.2283341591564,-0.0044188006857534,-0.0634030250800482
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2017-12-31,2017,Heritage_2017,-0.0038959421604782,-0.0550552118638102,12.905244056321257,0.9974054480776728,7.355595221749279,0.0406941769224998,0.4298353922286118,0.040588593767538,0.9265091999173042,0.0897052583517484,0.0430264977932459,0.0044925323212798,0.0104571188902805,0.0381314937113532,0.0716820379160661,0.0226931997178817,-0.0094061183058695,0.0100315750440599,0.1165719722836824,0.0860547766975038,0.1174917627363956,0.5004287951448334,-0.0297199415715512,0.0091839247740213,0.480331652368374,1.9802994280201227,411.05493518496655,411.05493518496655,-0.0040426376104136,-0.0562138626040647
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2018-12-31,2018,Heritage_2018,0.0068401177606322,0.0830577653693234,9.50998325415534,0.831588039342942,7.463395376150829,0.0431032717956905,0.3293614167164501,0.0278853495666662,0.8983924247072733,0.0851889172079141,0.0457128391777399,0.0048887041779983,0.0068363977758721,0.0521665859520651,0.083611944903892,0.0272924701409207,0.0179364280642745,0.0066071552659146,0.0802498493928152,0.082332307361391,-0.1943745295011129,-0.3410709258961505,-0.0602957950023963,-0.234934910528811,-0.4733180111566337,0.8783357112857922,359.672720951402,359.672720951402,0.0076118639084398,0.0800005622106121
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2019-12-31,2019,Heritage_2019,0.0063136983969172,0.068080460272384,10.066546884626554,0.9614433157067158,8.078257008261467,0.043941584000665,0.314542534409696,0.0317233819900065,0.8746279900926907,0.0862349870934656,0.0407456858895654,0.0043568350590891,0.0153496286103515,0.0467240599597769,0.066377174628494,0.0157804797792384,0.0148275429184882,0.0148431586485342,0.1779976912817869,0.0833896133238947,0.0102291273286947,-0.006503012123289,-0.198007470385172,0.0226341478670633,1.268247463683733,0.8786414370083153,325.4170943232366,325.4170943232366,0.0062710978173538,0.0693993980138256
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2020-12-31,2020,Heritage_2020,0.0045388777376433,0.0614833483619345,15.089044161629486,1.7106753347161137,13.305595319849296,0.0217017146872911,0.2963637733601266,0.0327416016358103,0.9038608886517489,0.0769799662787926,0.0406806511740786,0.0042782248335771,0.0096398605192621,0.0405328187827118,0.065679034266584,0.0165321186128482,0.0113070235981845,0.0094553576702754,0.1252255747209628,0.0755066023162166,0.1472224041898444,-0.3439372261653172,0.1351561740597571,0.0240987442033426,-0.279522375316325,0.9107276970967474,396.00661356448086,396.00661356448086,0.0038705461674635,0.0622733882179466
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2021-12-31,2021,Heritage_2021,0.0007174566138103,0.0126716408113076,13.957707993320758,3.625350982101084,58.97794442144473,0.0075988424764168,0.2986855502468661,0.0246085733169746,0.9859048021806286,0.0680212624855149,0.0387269621173364,0.0039421512861019,0.0135328390335123,0.036400050847667,0.0531894817703419,0.0204284629712871,0.0019675037381801,0.013440979259602,0.1989501302830737,0.0675595398730212,0.1427113668458772,-0.5997735235787385,-0.0745871023482016,0.0097259532162019,0.6041859691216562,0.9921642140019435,498.1488075201665,498.1488075201665,0.0006719158320893,0.012974671206529
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2022-12-31,2022,Heritage_2022,-0.0007323904717066,-0.0138460791730714,13.684848719687428,9.835398123405197,100.0,0.0026230287667205,0.3251737060878533,0.0241301769091209,1.0219813812390144,0.0976508802180704,0.0360612307975227,0.0037896381218026,0.0074787166715898,0.0381732288849637,0.0592962981983171,0.0357936484474176,-0.0019929078817616,0.007460368379627,0.0765862699331398,0.0974113034378091,0.1120687465945977,-0.5998041119163489,0.2397481197470621,0.5964786303561167,-0.3854322027687296,1.0300822391216773,549.6868493626298,549.6868493626298,-0.0007094496030873,-0.0131540001386176
Banque Heritage (Uruguay) S.A.,162,Banco,Privado,Heritage,2023-12-31,2023,Heritage_2023,0.0152518557124959,0.2504985378729287,11.419498793461416,65.22691403386865,100.0,0.0004178868297615,0.308995832523585,0.0266030587178465,0.7032277514429084,0.1721945913173539,0.0372711451887358,0.003476263241223,0.0016848567956976,0.0445311509158248,0.0702267058970825,0.0707162128545539,0.0453022441289165,0.0016841696222706,0.0097846092772591,0.1721243612849149,-0.0201322232744924,-0.8374398797412143,0.1604921093722391,0.7278690266948522,-0.7792486391719208,0.7102576409686824,587.9431189543486,587.9431189543486,0.0147384296131412,0.2187689708788608
